ID,Débitos,Fabricante,Modelo,Ano,Categoria,Couro,Combustivel,Volume_motor,Km,Cilindros,Tipo_cambio,Tração,Portas,Rodas,Cor,Airbags,Preco,Numero_proprietarios,Data_ultima_lavagem,Adesivos_personalizados,Radio_AM_FM,Historico_troca_oleo,Codigo_concessionaria,Classificacao_Veiculo,Faixa_Preco,Dias_desde_lavagem
45780607,0,OPEL,Corsa,2008,Hatchback,Nao,Gasolina,1.2,135000.0,4,Manual,Dianteira,4-5,7,Marrom,3,10349.0,5,2022-03-28,Não,AM/FM,4,6023,Usado,Econômico,1496
45766499,333,SUBARU,XV,2014,SUV,Sim,Híbrido,2.0,152187.0,4,Automatico,4x4,4-5,22,Prata,0,251.0,1,2020-08-20,Não,AM/FM,2,2737,Usado,Econômico,2081
44665563,0,MAZDA,Atenza,2004,Sedan,Nao,Gasolina,2.3,218194.0,4,Automatico,Dianteira,4-5,32,Prata,8,4704.0,3,2021-05-25,Sim,FM,2,1356,Usado,Econômico,1803
45775704,707,MITSUBISHI,Outlander,2011,SUV,Nao,Gasolina,2.0,103000.0,4,Tiptronic,4x4,4-5,12,Azul ceu,12,20385.0,1,2022-05-21,Não,AM/FM,9,7792,Usado,Médio,1442
45796770,780,SUZUKI,Vitara GL+,2019,SUV,Nao,Gasolina,1.4,0.0,4,Automatico,Dianteira,4-5,15,Red,0,61951.0,1,2021-10-01,Não,AM,10,5523,Semi-novo,Luxo,1674
45648230,781,TOYOTA,Camry,2012,Sedan,Sim,Híbrido,2.5,156518.0,4,Automatico,Dianteira,4-5,27,Branco,12,3607.0,2,2021-01-29,Sim,AM,10,9097,Usado,Econômico,1919
45798496,502,MERCEDES-BENZ,Citan,2013,Vagao de carga,Nao,Diesel,1.5,267000.0,4,Manual,Dianteira,2-3,22,Preto,10,17249.0,3,2022-02-16,Não,AM/FM,10,5121,Usado,Econômico,1536
45809025,765,FORD,Explorer,2015,SUV,Sim,Gasolina,2.0,121956.0,4,Automatico,Dianteira,4-5,2,Branco,4,54458.0,2,2022-08-28,Não,AM/FM,3,6157,Usado,Luxo,1343
45785053,0,VOLKSWAGEN,Golf,2014,Hatchback,Sim,Gasolina,2.0,,4,Manual,Dianteira,4-5,32,Preto,0,29793.0,3,2020-04-02,Sim,FM,7,9132,Usado,Médio,2221
45621634,1850,MERCEDES-BENZ,E 350,2008,Sedan,Sim,Diesel,3.5,494317.0,6,Automatico,4x4,4-5,28,Preto,12,3763.0,2,2020-09-13,Não,AM,9,8706,Usado,Econômico,2057
44941974,0,MITSUBISHI,ColtPlus Plus,2006,Hatchback,Nao,Gasolina,1.5,59000.0,4,Variator,Dianteira,4-5,17,Rosa,4,9095.0,1,2021-04-29,Sim,FM,5,6065,Usado,Econômico,1829
45812741,753,CHRYSLER,200,2012,Sedan,Sim,Gasolina,2.4,185821.0,4,Automatico,Dianteira,4-5,9,Cinza,12,,3,2022-07-02,Sim,AM,3,3521,Usado,,1400
45725147,707,SSANGYONG,Actyon,2011,SUV,Sim,Diesel,2.0,114000.0,4,Automatico,Dianteira,4-5,6,Prata,4,18240.0,5,2020-01-13,Sim,AM/FM,5,9752,Usado,Econômico,2301
45771954,586,TOYOTA,Prius,2012,Sedan,Sim,Híbrido,1.8,430278.0,4,Automatico,Dianteira,4-5,22,Preto,12,2195.0,1,2020-01-26,Sim,FM,6,8317,Usado,Econômico,2288
45760882,1079,VOLKSWAGEN,Passat RLAINI,2018,Sedan,Sim,Gasolina,2.0,68800.0,4,Tiptronic,Dianteira,4-5,29,Cinza,6,36065.0,5,2020-04-23,Sim,AM,3,6462,Semi-novo,Médio,2200
45781111,0,OPEL,Omega B,1996,Sedan,Nao,Gás Natural,2.0,,4,Manual,Traseira,4-5,23,Preto,4,2500.0,4,2021-08-26,Não,AM,4,1726,Usado,Econômico,1710
45809710,584,HONDA,Civic,2014,Sedan,Sim,Gasolina,1.8,80000.0,4,Automatico,Dianteira,4-5,15,Branco,4,39559.0,4,2022-04-20,Não,FM,5,4914,Usado,Médio,1473
45808434,1080,CHEVROLET,Equinox,2014,SUV,Sim,Gasolina,3.6,97106.0,6,Automatico,4x4,4-5,7,Prata,12,3293.0,1,2022-04-30,Não,FM,0,9065,Usado,Econômico,1463
45803705,770,HYUNDAI,Tucson,2016,SUV,Sim,Diesel,1.7,99217.0,4,Automatico,Dianteira,4-5,22,Branco,4,34980.0,1,2022-06-28,Sim,AM/FM,9,7407,Usado,Médio,1404
45648627,1172,MERCEDES-BENZ,ML 350,2011,SUV,Sim,Diesel,3.5,,6,Automatico,4x4,4-5,6,Preto,12,157.0,5,2020-10-07,Sim,AM/FM,1,2862,Usado,Econômico,2033
45768877,650,CHEVROLET,Cruze,2016,Sedan,Nao,Gasolina,1.4,100800.0,4,Automatico,Dianteira,4-5,1,Branco,12,18189.0,3,2022-07-31,Sim,FM,8,1531,Usado,Econômico,1371
45808746,0,FIAT,Panda,1995,Sedan,Nao,Gasolina,1.0,1300.0,4,Manual,Dianteira,2-3,8,Red,0,1000.0,4,2021-08-23,Não,AM/FM,8,9511,Usado,Econômico,1713
45761052,0,MERCEDES-BENZ,190,1991,Sedan,Nao,Gasolina,2.0,200000.0,4,Manual,Dianteira,4-5,8,Red,4,4704.0,3,2021-11-29,Sim,FM,10,2542,Usado,Econômico,1615
45787506,0,MITSUBISHI,Pajero,2003,SUV,Nao,Gasolina,0.7,150000.0,4,Automatico,4x4,2-3,5,Preto,2,7370.0,2,2020-08-16,Sim,AM,6,3093,Usado,Econômico,2085
45781964,706,SUZUKI,Alto Lapin,2011,Hatchback,Nao,Gasolina,0.7,128000.0,3,Variator,Dianteira,4-5,27,Preto,4,6272.0,2,2020-07-10,Não,AM/FM,8,1554,Usado,Econômico,2122
45772003,382,FORD,Fusion,2015,Sedan,Sim,Híbrido,2.0,0.0,4,Automatico,Dianteira,4-5,4,Preto,0,470.0,4,2022-08-15,Não,AM/FM,0,7038,Usado,Econômico,1356
45766427,586,HYUNDAI,Elantra,2012,Sedan,Sim,Gasolina,1.8,130000.0,4,Automatico,Dianteira,4-5,30,Preto,8,17249.0,4,2021-06-02,Não,FM,9,2330,Usado,Econômico,1795
45802928,891,HYUNDAI,Santa FE,2016,SUV,Sim,Diesel,2.0,146358.0,4,Automatico,Dianteira,4-5,19,Cinza,4,36401.0,3,2022-12-20,Sim,AM,2,7875,Usado,Médio,1229
45534037,0,FORD,Escape,2008,SUV,Sim,Híbrido,2.3,146000.0,4,Variator,4x4,4-5,32,Cinza,8,15681.0,4,2022-03-28,Sim,FM,7,7870,Usado,Econômico,1496
45801572,1058,MERCEDES-BENZ,E 350,2012,Sedan,Sim,Gasolina,3.5,130000.0,4,Automatico,4x4,>5,28,Preto,10,14113.0,2,2021-04-24,Sim,AM/FM,3,7324,Usado,Econômico,1834
45767298,0,BMW,X6,2012,SUV,Sim,Diesel,3.0,224000.0,6,Tiptronic,4x4,4-5,1,Preto,8,83107.0,3,2020-06-14,Não,AM/FM,9,6170,Usado,Luxo,2148
45778619,0,VOLKSWAGEN,Golf,1990,Sedan,Nao,Gás Natural,1.8,500.0,4,Manual,Dianteira,4-5,27,Azul,0,3136.0,2,2021-12-22,Sim,AM/FM,7,7163,Usado,Econômico,1592
45789958,642,KIA,Sportage,2012,SUV,Sim,Diesel,2.0,98000.0,4,Automatico,Dianteira,4-5,23,Prata,4,15367.0,3,2022-08-10,Sim,AM,4,1064,Usado,Econômico,1361
45815363,0,TOYOTA,Ist,2002,Hatchback,Nao,Gasolina,1.5,117000.0,4,Automatico,4x4,4-5,2,Red,4,8781.0,2,2020-10-17,Sim,AM/FM,10,6561,Usado,Econômico,2023
45797987,531,HYUNDAI,Elantra,2012,Sedan,Sim,Gasolina,1.6,165294.0,4,Automatico,Dianteira,4-5,31,Prata,4,16308.0,4,2021-02-10,Sim,AM/FM,3,4125,Usado,Econômico,1907
45775937,639,MITSUBISHI,Outlander სპორტ,2014,SUV,Nao,Gasolina,2.0,,4,Automatico,4x4,4-5,14,Branco,8,21639.0,3,2022-04-14,Não,FM,7,4042,Usado,Médio,1479
45802749,639,HYUNDAI,Santa FE,2014,SUV,Sim,Diesel,2.0,8782.0,4,Automatico,Dianteira,4-5,5,Branco,4,27541.0,5,2022-08-26,Sim,AM/FM,4,2249,Usado,Médio,1345
45602503,0,VOLKSWAGEN,Golf,1993,Hatchback,Nao,Gás Natural,1.6,110000.0,4,Manual,Dianteira,4-5,12,Prata,2,,2,2022-11-28,Não,FM,3,6329,Usado,,1251
45808456,642,FORD,C-MAX,2012,Hatchback,Nao,Híbrido,2.0,144000.0,4,Automatico,Dianteira,4-5,16,Cinza,6,8938.0,4,2022-09-22,Sim,AM,10,4450,Usado,Econômico,1318
45806793,0,SUBARU,Forester,2000,Universal,Nao,Gasolina,2.0,202000.0,4,Tiptronic,4x4,4-5,27,Preto,2,6272.0,3,2021-02-04,Sim,FM,2,6435,Usado,Econômico,1913
45702032,0,TOYOTA,VOXY,2003,Minivan,Nao,Gás Natural,2.0,154295.0,4,Automatico,Dianteira,4-5,23,Prata,5,7213.0,1,2022-03-16,Sim,AM/FM,9,9327,Usado,Econômico,1508
45806313,0,TOYOTA,Prius,2008,Hatchback,Nao,Híbrido,1.5,183000.0,4,Automatico,Dianteira,4-5,29,Branco,5,11917.0,5,2021-03-05,Sim,FM,2,9565,Usado,Econômico,1884
45793795,0,HONDA,Cr-v,2000,SUV,Nao,Gasolina,2.0,170000.0,4,Manual,4x4,4-5,24,Prata,4,8000.0,1,2022-12-12,Não,AM,0,4465,Usado,Econômico,1237
45732774,836,HYUNDAI,Sonata,2010,Sedan,Sim,Gasolina,2.0,104259.0,4,Automatico,Dianteira,4-5,5,Preto,4,14542.0,3,2021-03-17,Não,FM,9,5149,Usado,Econômico,1872
45786448,0,FORD,Focus,2013,Sedan,Nao,Gasolina,2.0,145000.0,4,Automatico,Dianteira,4-5,21,Branco,8,13485.0,1,2022-02-04,Sim,AM/FM,1,5202,Usado,Econômico,1548
45810002,1533,CHEVROLET,Impala,2016,Sedan,Sim,Gasolina,3.6,34030.0,4,Automatico,Dianteira,4-5,12,Branco,4,56431.0,4,2021-12-01,Sim,FM,6,2929,Usado,Luxo,1613
45773262,259,CHEVROLET,Volt,2014,Hatchback,Sim,Híbrido,1.4,112123.0,4,Automatico,Dianteira,4-5,8,Prata,0,6586.0,2,2022-01-02,Sim,AM/FM,1,4395,Usado,Econômico,1581
45789154,353,TOYOTA,Prius,2015,Hatchback,Nao,Híbrido,1.8,198000.0,4,Automatico,Dianteira,4-5,19,Preto,12,8781.0,2,2022-03-08,Sim,AM/FM,4,3848,Usado,Econômico,1516
45786476,1399,NISSAN,Quest,2010,Minivan,Sim,Gasolina,3.5,70000.0,6,Automatico,Dianteira,4-5,12,Prata,8,110.0,3,2021-01-26,Sim,AM/FM,8,2669,Usado,Econômico,1922
45804336,836,HYUNDAI,Tucson,2010,SUV,Sim,Diesel,2.0,98713.0,4,Automatico,Dianteira,4-5,16,Cinza,4,23207.0,2,2021-11-25,Sim,FM,10,6887,Usado,Médio,1619
45773509,259,CHEVROLET,Volt,2014,Hatchback,Sim,Híbrido,1.4,,4,Automatico,Dianteira,4-5,16,Marrom,0,314.0,1,2022-01-29,Sim,AM,7,4680,Usado,Econômico,1554
45758734,730,MINI,Countryman S turbo,2016,Hatchback,Sim,Gasolina,1.6,26000.0,4,Automatico,4x4,4-5,2,Verde,12,21326.0,2,2020-06-13,Sim,FM,2,7249,Usado,Médio,2149
45759871,2455,LEXUS,GX 470,2008,SUV,Sim,Gasolina,4.7,0.0,8,Automatico,4x4,4-5,19,Branco,0,549.0,2,2022-06-26,Sim,FM,2,7637,Usado,Econômico,1406
45809174,891,CHEVROLET,Captiva,2016,SUV,Sim,Diesel,2.0,,4,Automatico,Dianteira,4-5,30,Branco,4,44865.0,1,2020-12-07,Não,AM,3,2533,Usado,Médio,1972
45750972,2073,CHEVROLET,Silverado,2010,Sedan,Sim,Gasolina,5.3,,8,Automatico,Dianteira,4-5,4,Preto,12,1803.0,2,2020-06-19,Sim,AM,1,6598,Usado,Econômico,2143
45778555,753,KIA,Optima,2012,Sedan,Sim,Gasolina,2.4,138000.0,4,Tiptronic,Dianteira,4-5,2,Preto,12,16621.0,4,2021-01-06,Não,AM/FM,9,6982,Usado,Econômico,1942
45776463,0,TOYOTA,Prius C,2012,Hatchback,Nao,Híbrido,1.5,108000.0,4,Variator,Dianteira,4-5,11,Red,10,18817.0,2,2022-03-28,Não,FM,0,9896,Usado,Econômico,1496
45761084,1194,TOYOTA,4Runner LIMITED,2013,SUV,Sim,Gasolina,4.0,112000.0,6,Tiptronic,4x4,4-5,1,Cinza,8,61154.0,5,2022-09-17,Não,AM/FM,8,7005,Usado,Luxo,1323
45769793,2151,LEXUS,GX 470,2009,SUV,Sim,Gasolina,4.7,264339.0,8,Automatico,4x4,4-5,27,Preto,0,30734.0,3,2022-11-05,Sim,FM,9,9537,Usado,Médio,1274
45654463,639,BMW,328,2014,Sedan,Sim,Diesel,2.0,78194.0,4,Automatico,4x4,4-5,29,Preto,12,1568.0,2,2021-05-04,Sim,AM,3,4351,Usado,Econômico,1824
45758904,503,TOYOTA,Prius C,2012,Sedan,Nao,Híbrido,1.5,,4,Automatico,Dianteira,4-5,17,Branco,8,17092.0,2,2020-10-16,Sim,AM,8,3269,Usado,Econômico,2024
45731076,1091,HYUNDAI,H1,2016,Universal,Sim,Diesel,2.5,199596.0,4,Automatico,Dianteira,4-5,2,Prata,4,26306.0,4,2020-06-07,Sim,AM,3,1182,Usado,Médio,2155
45813409,645,TOYOTA,Prius,2011,Hatchback,Sim,Híbrido,1.8,371813.0,4,Automatico,Dianteira,4-5,32,Prata,0,314.0,4,2020-10-06,Não,AM,10,6825,Usado,Econômico,2034
43104819,1268,TOYOTA,Aqua,2012,Hatchback,Nao,Híbrido,1.5,0.0,4,Variator,Dianteira,4-5,15,Laranja,2,10976.0,4,2021-04-20,Não,AM,1,9271,Usado,Econômico,1838
45792303,707,KIA,Optima,2011,Sedan,Sim,Gasolina,2.0,51425.0,4,Automatico,Dianteira,4-5,1,Preto,4,11133.0,4,2021-07-31,Não,AM,6,7213,Usado,Econômico,1736
45816323,1211,BMW,X5,2010,SUV,Sim,Gasolina,3.0,268528.0,6,Automatico,4x4,4-5,30,Azul,12,282.0,1,2021-08-23,Não,FM,8,3227,Usado,Econômico,1713
45732580,971,HYUNDAI,Santa FE,2016,SUV,Sim,Diesel,2.2,113321.0,4,Automatico,Dianteira,4-5,18,Prata,4,52696.0,5,2020-01-04,Sim,FM,10,7775,Usado,Luxo,2310
45647611,607,TOYOTA,Camry,2019,Sedan,Sim,Híbrido,2.5,,4,Automatico,Dianteira,4-5,5,Preto,12,251.0,1,2021-10-29,Não,AM/FM,1,2401,Semi-novo,Econômico,1646
45656766,308,TOYOTA,Prius,2014,Hatchback,Sim,Híbrido,1.8,,4,Automatico,Dianteira,4-5,24,Branco,12,188.0,5,2020-03-29,Não,AM,6,4836,Usado,Econômico,2225
45761487,645,TOYOTA,Prius,2011,Sedan,Nao,Híbrido,1.8,281600.0,6,Automatico,Dianteira,4-5,12,Cinza,8,13485.0,3,2021-02-02,Sim,FM,10,6042,Usado,Econômico,1915
45805826,0,MERCEDES-BENZ,C 250,2014,Sedan,Sim,Gasolina,1.8,150000.0,4,Automatico,Traseira,4-5,17,Prata,12,31361.0,2,2021-03-14,Não,AM,9,4122,Usado,Médio,1875
45349914,765,HYUNDAI,Elantra GT,2015,Hatchback,Sim,Gasolina,2.0,73335.0,4,Automatico,Dianteira,4-5,29,Cinza,8,17249.0,4,2022-07-05,Não,FM,4,5035,Usado,Econômico,1397
45396170,585,TOYOTA,Prius V HYBRID,2013,Hatchback,Nao,Híbrido,1.8,65649.0,4,Variator,Dianteira,4-5,24,Azul ceu,9,25089.0,2,2022-03-11,Não,AM/FM,6,9765,Usado,Médio,1513
45786759,0,BMW,X5 3.5,2014,SUV,Sim,Gasolina,3.0,,6,Tiptronic,4x4,4-5,25,Preto,12,,1,2022-11-26,Não,AM,1,4986,Usado,,1253
45081575,518,TOYOTA,RAV 4 LIMITED,2016,SUV,Sim,Híbrido,2.5,36063.0,4,Automatico,4x4,4-5,13,Preto,12,60840.0,4,2021-03-23,Sim,FM,10,5711,Usado,Luxo,1866
45653908,1018,BMW,X5,2011,SUV,Sim,Diesel,3.0,332243.0,6,Automatico,4x4,4-5,24,Preto,0,10349.0,1,2022-12-15,Sim,AM/FM,5,9553,Usado,Econômico,1234
45816123,0,BMW,320,2004,Sedan,Sim,Gasolina,1.6,10000.0,4,Manual,4x4,4-5,25,Preto,2,450.0,2,2022-10-16,Sim,FM,0,3524,Usado,Econômico,1294
45816436,531,NISSAN,Juke,2012,SUV,Sim,Gasolina,1.6,195200.0,4,Tiptronic,Dianteira,4-5,2,Azul,8,18189.0,4,2022-06-09,Sim,AM/FM,10,1444,Usado,Econômico,1423
45769218,1325,MAZDA,CX-9,2019,SUV,Sim,Gasolina,2.5,14186.0,4,Automatico,Dianteira,4-5,13,Branco,12,627.0,3,2022-07-26,Sim,FM,9,6829,Semi-novo,Econômico,1376
45801995,707,HYUNDAI,Genesis,2011,Cupê,Sim,Gasolina,2.0,168315.0,4,Automatico,Dianteira,4-5,18,Preto,4,18500.0,5,2021-06-19,Sim,AM,7,5183,Usado,Econômico,1778
45806438,583,NISSAN,Juke,2011,SUV,Sim,Gasolina,1.6,90102.0,4,Tiptronic,Dianteira,4-5,15,Preto,8,16935.0,2,2022-01-03,Sim,AM,0,1525,Usado,Econômico,1580
45769665,1172,MERCEDES-BENZ,E 350,2011,Sedan,Sim,Diesel,3.5,119379.0,6,Automatico,4x4,4-5,20,Prata,12,16621.0,3,2020-02-28,Não,FM,5,8432,Usado,Econômico,2255
44855951,442,CHEVROLET,Malibu Hybrid,2017,Sedan,Nao,Híbrido,1.8,39187.0,4,Automatico,Dianteira,4-5,32,Cinza,8,23364.0,4,2020-01-14,Não,AM/FM,0,8997,Usado,Médio,2300
45792063,640,CHEVROLET,Malibu,2013,Sedan,Sim,Gasolina,2.0,114107.0,4,Automatico,Dianteira,4-5,27,Azul,12,862.0,4,2022-08-28,Sim,FM,2,5825,Usado,Econômico,1343
45812826,1869,JEEP,Wrangler,2019,SUV,Sim,Gasolina,3.6,,6,Automatico,4x4,4-5,31,Cinza,16,147397.0,3,2021-12-16,Sim,AM/FM,5,4573,Semi-novo,Muito Luxo,1598
45798864,0,TOYOTA,Prius,2010,Sedan,Nao,Gasolina,1.8,165000.0,4,Variator,Dianteira,4-5,23,Branco,6,14740.0,5,2022-08-08,Não,AM,7,1872,Usado,Econômico,1363
45767454,640,AUDI,A4,2013,Sedan,Sim,Gasolina,2.0,157584.0,4,Automatico,4x4,4-5,30,Preto,0,282.0,1,2021-08-10,Não,AM,6,3924,Usado,Econômico,1726
45794164,0,MERCEDES-BENZ,CLK 230,2001,Cupê,Nao,Gasolina,2.3,,4,Manual,Traseira,2-3,16,Preto,2,6272.0,5,2021-06-06,Sim,FM,7,2801,Usado,Econômico,1791
45811320,1018,BMW,X5,2011,SUV,Sim,Diesel,3.0,,6,Automatico,4x4,4-5,18,Marrom,12,4391.0,1,2021-07-06,Sim,AM/FM,0,2117,Usado,Econômico,1761
45807345,0,AUDI,A5,2013,Cupê,Sim,Gasolina,2.0,78400.0,4,Tiptronic,4x4,2-3,10,Preto,8,31047.0,2,2021-06-06,Sim,FM,4,6416,Usado,Médio,1791
45802948,836,HYUNDAI,Santa FE,2010,SUV,Sim,Diesel,2.0,177719.0,4,Automatico,Dianteira,4-5,21,Prata,4,23408.0,4,2022-11-26,Não,AM/FM,5,5351,Usado,Médio,1253
45743541,0,TOYOTA,Prius,2006,Hatchback,Nao,Híbrido,1.5,199840.0,4,Variator,Dianteira,4-5,5,Prata,6,11290.0,5,2020-02-10,Não,AM/FM,5,2266,Usado,Econômico,2273
44090705,1031,NISSAN,Note,2013,Hatchback,Nao,Gasolina,1.2,58000.0,3,Automatico,Dianteira,4-5,2,Vermelho,2,8000.0,4,2022-12-04,Não,AM,5,7865,Usado,Econômico,1245
45738958,0,HONDA,FIT,2005,Sedan,Nao,Gasolina,1.3,,4,Variator,Dianteira,4-5,23,Branco,6,7840.0,3,2021-09-01,Não,AM/FM,0,8020,Usado,Econômico,1704
45183615,0,HONDA,Cr-v,2002,SUV,Nao,Gás Natural,2.0,150000.0,4,Automatico,4x4,4-5,15,Prata,4,12231.0,3,2020-04-12,Sim,FM,6,1779,Usado,Econômico,2211
45802967,639,HYUNDAI,Santa FE,2014,SUV,Sim,Diesel,2.0,177523.0,4,Automatico,Dianteira,4-5,8,Branco,4,42171.0,5,2022-10-04,Sim,AM,2,9368,Usado,Médio,1306
45789915,1292,KIA,Cadenza,2016,Sedan,Sim,Gasolina,3.0,27812.0,6,Automatico,Dianteira,4-5,28,Prata,4,34340.0,1,2020-07-08,Sim,AM/FM,7,1689,Usado,Médio,2124
45766446,1327,TOYOTA,Camry,2018,Sedan,Sim,Gasolina,2.5,56173.0,4,Automatico,Dianteira,4-5,27,Prata,12,13956.0,1,2020-06-03,Não,FM,1,3662,Semi-novo,Econômico,2159
45437098,0,TOYOTA,Prius,2013,Sedan,Sim,Híbrido,1.8,136000.0,4,Tiptronic,Traseira,4-5,4,Preto,12,18817.0,3,2021-10-24,Não,FM,8,8133,Usado,Econômico,1651
45766174,1104,AUDI,Q7,2015,SUV,Sim,Gasolina,3.0,264014.0,6,Automatico,4x4,4-5,7,Preto,0,862.0,5,2022-05-27,Sim,AM/FM,4,3426,Usado,Econômico,1436
45726977,0,TOYOTA,Prius,2010,Hatchback,Sim,Gasolina,1.8,164000.0,4,Automatico,Dianteira,4-5,25,Red,10,16621.0,4,2022-11-17,Sim,FM,6,8590,Usado,Econômico,1262
45755924,0,MERCEDES-BENZ,Vito,2004,Minivan,Nao,Diesel,2.2,0.0,4,Manual,Dianteira,4-5,24,Branco,4,21953.0,3,2022-01-03,Não,AM/FM,10,8929,Usado,Médio,1580
45392987,0,MERCEDES-BENZ,C 300,2015,Sedan,Sim,Gasolina,2.0,66000.0,4,Tiptronic,4x4,4-5,25,Preto,12,68994.0,2,2021-05-01,Não,AM,7,7192,Usado,Luxo,1827
45729822,738,FIAT,500,2017,Hatchback,Sim,Gasolina,1.4,47208.0,4,Automatico,Dianteira,4-5,25,Cinza,12,188.0,2,2021-06-27,Sim,AM,5,9289,Usado,Econômico,1770
44208094,1503,MERCEDES-BENZ,C 180,2013,Sedan,Nao,Gasolina,1.8,48000.0,4,Tiptronic,Traseira,4-5,19,Branco,6,,4,2022-01-06,Sim,AM/FM,4,5250,Usado,,1577
45756953,1356,LEXUS,GX 470,2014,SUV,Sim,Gasolina,4.6,146218.0,8,Automatico,4x4,4-5,8,Preto,0,17562.0,1,2022-07-28,Não,FM,6,9423,Usado,Econômico,1374
45803091,891,HYUNDAI,Santa FE,2016,SUV,Sim,Diesel,2.0,,4,Automatico,Dianteira,4-5,5,Preto,4,50529.0,5,2021-02-25,Sim,FM,2,7881,Usado,Luxo,1892
45770024,1714,MERCEDES-BENZ,GLE 350,2017,SUV,Sim,Gasolina,3.5,,6,Automatico,Traseira,4-5,3,Preto,0,4704.0,4,2021-11-27,Sim,AM,5,1457,Usado,Econômico,1617
45804276,770,HYUNDAI,Tucson,2016,SUV,Sim,Diesel,1.7,56331.0,4,Automatico,Dianteira,4-5,31,Preto,4,44545.0,1,2021-09-15,Não,FM,6,8640,Usado,Médio,1690
45237349,0,MERCEDES-BENZ,CLA 250,2014,Sedan,Sim,Gasolina,2.0,65000.0,4,Automatico,Dianteira,4-5,4,Cinza,12,,3,2022-04-06,Não,AM,10,2433,Usado,,1487
37343138,0,MITSUBISHI,Delica,2005,Minivan,Nao,Gasolina,3.0,85000.0,6,Automatico,4x4,4-5,3,Prata,4,,1,2022-01-02,Não,AM/FM,9,8605,Usado,,1581
45797198,1091,HYUNDAI,H1,2016,Minivan,Sim,Diesel,2.5,112193.0,4,Automatico,Dianteira,4-5,18,Prata,4,36068.0,2,2020-05-26,Não,AM,1,1167,Usado,Médio,2167
45798664,0,OPEL,Vectra c,2003,Hatchback,Sim,Gasolina,2.2,226000.0,4,Manual,Dianteira,4-5,6,Bege,8,10036.0,1,2021-08-26,Não,AM/FM,0,4172,Usado,Econômico,1710
45779727,0,TOYOTA,Avalon,2013,Sedan,Sim,Híbrido,2.5,125000.0,4,Tiptronic,Dianteira,4-5,3,Branco,9,32929.0,1,2022-09-07,Não,AM,4,3148,Usado,Médio,1333
45793988,0,MERCEDES-BENZ,B 220,1998,Sedan,Nao,Gasolina,1.8,23000.0,4,Manual,Dianteira,4-5,32,Preto,4,5000.0,2,2021-09-17,Não,AM/FM,5,8802,Usado,Econômico,1688
45792508,642,KIA,Optima,2012,Sedan,Sim,Gasolina,2.0,65514.0,4,Automatico,Dianteira,4-5,12,Prata,4,11541.0,2,2022-04-10,Não,AM/FM,1,3434,Usado,Econômico,1483
45689015,0,TOYOTA,Prius,2010,Hatchback,Nao,Híbrido,1.8,1000.0,4,Tiptronic,Dianteira,4-5,30,Prata,8,16308.0,5,2022-11-01,Não,AM/FM,8,7692,Usado,Econômico,1278
45624800,1750,TOYOTA,Highlander,2008,SUV,Sim,Híbrido,3.3,260053.0,6,Automatico,4x4,4-5,31,Prata,12,549.0,5,2022-01-12,Não,FM,4,9858,Usado,Econômico,1571
45810895,502,TOYOTA,Prius,2013,Hatchback,Sim,Híbrido,1.5,72240.0,4,Automatico,Dianteira,4-5,28,Cinza,12,392.0,5,2020-11-10,Sim,FM,1,7137,Usado,Econômico,1999
45733581,1079,HYUNDAI,Sonata,2018,Sedan,Sim,Gasolina,2.0,21122.0,4,Automatico,Dianteira,4-5,30,Branco,4,64171.0,1,2022-10-30,Não,AM/FM,7,2423,Semi-novo,Luxo,1280
45811009,2364,LEXUS,GX 460,2019,SUV,Sim,Gasolina,4.6,26138.0,8,Automatico,4x4,4-5,27,Branco,10,72130.0,5,2020-06-24,Sim,FM,9,9210,Semi-novo,Luxo,2138
45655760,603,LEXUS,RX 450,2015,SUV,Sim,Híbrido,3.5,143619.0,6,Automatico,4x4,4-5,22,Preto,12,13956.0,1,2022-08-23,Sim,FM,0,7236,Usado,Econômico,1348
45815191,761,TOYOTA,Corolla,2010,Sedan,Sim,Gasolina,1.8,221627.0,4,Automatico,Dianteira,4-5,16,Red,12,3293.0,4,2021-11-05,Sim,FM,4,5098,Usado,Econômico,1639
45810903,308,TOYOTA,Prius,2014,Hatchback,Sim,Híbrido,1.8,274381.0,4,Automatico,Dianteira,4-5,17,Cinza,12,392.0,2,2021-07-15,Sim,AM,4,6981,Usado,Econômico,1752
45746603,834,OPEL,Astra,2009,Vagao de carga,Nao,Diesel,1.7,169000.0,4,Manual,Dianteira,4-5,26,Prata,2,9408.0,4,2021-12-09,Sim,AM/FM,4,4263,Usado,Econômico,1605
45803842,642,HYUNDAI,Tucson,2012,SUV,Sim,Diesel,2.0,140566.0,4,Automatico,Dianteira,4-5,25,Branco,4,24283.0,3,2020-03-23,Não,FM,3,4477,Usado,Médio,2231
45129481,0,TOYOTA,Camry SE,2012,Sedan,Sim,Gasolina,3.5,94000.0,6,Tiptronic,Dianteira,4-5,1,Preto,10,24148.0,4,2020-06-02,Sim,FM,7,4266,Usado,Médio,2160
45681669,1017,TOYOTA,CHR,2017,SUV,Nao,Gasolina,2.0,39400.0,4,Tiptronic,Dianteira,4-5,20,Preto,12,45160.0,1,2020-11-24,Sim,AM,6,1193,Usado,Médio,1985
